grp1,grp1_size,grp2,grp2_size,p-value
M_sales-marketing_Long_80's,51,25-34_unemployed_90's,45,0.008433541711403869
50-55_writer_Long,22,college-grad student_Long_70's,27,1.3089661099474625e-07
M_18-24_writer_Long,34,clerical-admin_Long_90's,40,0.04738207063463806
M_35-44_Long_60's,28,>56_Long_80's,23,0.001582462630578041
F_25-34_other,84,F_college-grad student_Long_90's,93,0.0043141127738368645
F_18-24_sales-marketing,52,25-34_unemployed_90's,45,0.011413930770951763
M_25-34_college-grad student_Long_80's,42,F_50-55_artist_Long_80's,36,0.038144313604794644
M_45-49_artist,21,25-34_academic-educator_90's,27,3.159395360330386e-06
35-44_homemaker,38,F_<18_K-12 student,55,0.0011571837800224971
18-24_college-grad student_2000's,56,50-55_70's,56,0.01108826586230171
25-34_unemployed_Long,33,F_other_90's,40,0.01774603831942334
25-34_sales-marketing_80's,38,F_25-34_unemployed_90's,40,0.0010701499381946533
35-44_scientist_90's,24,M_35-44_Long_2000's,35,4.402220525878686e-05
M_18-24_programmer_Long,42,M_25-34_writer_Long,54,0.002829717517323971
Long_50's,156,M_>56,151,6.555844977995662e-07
F_<18_Long_90's,39,F_50-55_artist_Long,75,5.338556451728316e-05
25-34_doctor-health care_90's,46,clerical-admin_Long_90's,40,0.0011002150787987608
retired,83,50-55_80's,83,0.0018303791605705755
M_35-44_scientist_Long,45,M_scientist,39,2.719600100675734e-10
<18_80's,37,M_self-employed_90's,43,2.8577473720758917e-11
50-55_doctor-health care_Long,37,college-grad student_Long_2000's,45,0.0032115090947970604
clerical-admin_90's,95,M_writer_Long,93,0.04669774037209573
<18_Long_80's,37,M_self-employed_Long_90's,43,2.8577473720758917e-11
M_25-34_college-grad student_2000's,37,25-34_clerical-admin_Long_90's,30,0.038946400477697374
M_>56_retired_Long,82,F_50-55_doctor-health care_Long,78,8.139091569603352e-06
35-44_Long_2000's,85,25-34_college-grad student_90's,76,0.00014585845973325018
M_lawyer,55,scientist,47,1.4556798138221083e-05
M_45-49_Long_70's,24,M_>56_Long_80's,23,0.03373114538089095
<18_K-12 student_Long_80's,36,F_60's,35,0.0018640727890713027
45-49_sales-marketing_Long,61,35-44_technician-engineer_Long,55,3.0034869979989054e-07
25-34_doctor-health care_80's,36,F_25-34_unemployed_90's,40,0.031746126250947304
F_18-24_sales-marketing_Long,52,F_50-55_artist,76,0.010423605302226857
25-34_technician-engineer_Long_80's,27,F_18-24_academic-educator_Long,38,0.015942115306938898
M_35-44_scientist_90's,24,other_80's,21,2.3286488173956954e-05
F_25-34_college-grad student_Long_90's,48,F_25-34_unemployed,46,0.03299650200415516
M_scientist_80's,32,F_25-34_other_Long_90's,34,0.0058513455897832856
M_25-34_lawyer_Long,42,F_clerical-admin_Long_90's,28,4.237993821698538e-05
M_25-34_scientist,97,F_18-24_college-grad student_Long,106,4.08059613932199e-06
50-55_other,24,other_2000's,24,0.011965431606262756
25-34_sales-marketing_90's,103,K-12 student_90's,91,0.010550570981916918
F_25-34_college-grad student_Long,58,F_18-24_writer_Long,54,0.00021244646717166749
45-49_academic-educator_Long_90's,21,50-55_60's,21,0.005467427576534314
25-34_other_80's,52,F_50-55_artist_Long,75,0.0001630357563454643
doctor-health care_80's,48,M_tradesman-craftsman_Long,54,5.862962504377123e-08
M_45-49_artist_Long,21,M_25-34_artist_Long,28,0.0004042881340333704
M_>56_academic-educator_Long,44,F_<18,60,1.8333594553610055e-06
M_45-49_70's,24,retired_90's,24,0.029913567122680163
M_18-24_programmer_90's,22,50-55_doctor-health care_Long_80's,24,2.8024030540585443e-08
45-49_academic-educator_Long,43,50-55_academic-educator,40,0.03400660748431883
F_45-49_doctor-health care,64,25-34_other_90's,68,5.816590679108558e-07
M_25-34_clerical-admin_Long,25,M_self-employed_90's,43,2.115705835858961e-06
>56_90's,92,M_Long_60's,97,0.003609840845132828
25-34_college-grad student_80's,45,45-49_Long_90's,52,0.0003508207366753613
F_<18_K-12 student_Long,102,F_18-24_artist_Long_90's,109,3.14706945534482e-05
18-24_writer_Long,60,artist_Long_80's,54,0.0004969673798549401
M_18-24_programmer_Long,42,M_>56_90's,53,0.007009974304968081
M_lawyer_90's,39,F_18-24_academic-educator_90's,38,0.02823277561230786
F_35-44_academic-educator_Long,31,M_45-49_80's,22,0.007821207586244938
F_25-34_other_Long_90's,51,retired,63,0.02911327051333057
M_35-44_70's,38,M_clerical-admin_Long,33,0.03468717922813935
scientist_90's,91,F_doctor-health care,90,3.709252802389565e-21
25-34_Long_50's,54,M_25-34_executive-managerial_Long_90's,62,0.01318332480659934
25-34_Long_50's,54,25-34_tradesman-craftsman,53,0.00023250552081655051
self-employed_90's,38,18-24_academic-educator_90's,49,0.035751527412949735
lawyer_Long_80's,33,35-44_Long_70's,31,0.020472204828203555
F_lawyer_80's,29,academic-educator_Long_80's,34,0.0020514366503138204
25-34_lawyer_Long_90's,35,F_25-34_other_90's,34,0.0001716923955712435
doctor-health care_2000's,25,F_18-24_academic-educator_Long_90's,38,0.030367526542527168
25-34_doctor-health care,112,F_18-24_artist_Long_90's,109,9.803833806332207e-06
M_35-44_50's,25,25-34_clerical-admin_90's,30,6.631846600435587e-06
50-55_Long,144,M_sales-marketing_90's,150,0.00023768087203257515
M_K-12 student_Long,97,other_90's,114,0.0007570812877741862
50-55_other_Long,24,F_50-55_doctor-health care_70's,26,9.189644540885666e-07
M_25-34_lawyer_Long,42,35-44_self-employed_Long,41,2.085499961612669e-08
18-24_college-grad student_80's,63,retired_Long,62,0.0035904279928609117
50-55_Long_80's,25,50-55_sales-marketing,35,0.0028580439371583832
M_K-12 student_90's,40,M_programmer_Long_80's,40,0.0012708143485281624
25-34_writer_Long_80's,38,M_clerical-admin,33,0.017733211694737072
50-55_other,24,other_Long_2000's,24,0.011965431606262756
F_25-34_doctor-health care_Long,37,M_25-34_other_Long_90's,34,0.001035115473727477
M_45-49_artist_Long,21,F_25-34_writer_90's,22,0.014886797505294647
F_50-55_doctor-health care_Long,32,F_18-24_writer_Long_90's,30,0.00038105688556644424
M_35-44_scientist_90's,24,50-55_self-employed_Long,34,2.6253831307831987e-05
25-34_clerical-admin_80's,24,50-55_sales-marketing_90's,27,0.04064819877685122
25-34_unemployed,33,50-55_academic-educator,40,0.001869648673987645
M_lawyer_Long_90's,39,18-24_writer_Long_90's,30,2.8189376759635287e-05
25-34_lawyer_Long_90's,35,M_35-44_2000's,35,1.2862191464091941e-05
M_clerical-admin,45,M_artist_Long,51,0.00010929856007824146
45-49_executive-managerial_Long,57,35-44_technician-engineer,55,0.0012105027686212244
35-44_lawyer_80's,30,writer_80's,30,8.737803591291227e-05
18-24_college-grad student_Long_70's,26,<18_K-12 student_80's,27,0.01182931757631056
K-12 student,201,M_Long_2000's,213,3.3659337580482784e-06
academic-educator_70's,27,M_self-employed_Long_80's,31,0.0021164382710818774
F_doctor-health care_80's,21,M_college-grad student_Long_70's,23,0.023885159201768036
25-34_other_80's,52,M_25-34_programmer_Long,50,0.017985336172062105
M_25-34_writer,29,M_>56_self-employed,24,5.476688103023264e-09
M_35-44_programmer_Long,23,F_doctor-health care_80's,23,0.02472024578256561
M_technician-engineer,170,technician-engineer_Long_90's,174,0.048639258160021126
K-12 student_Long,199,F_25-34_Long_90's,206,4.6742300766622336e-06
F_homemaker_Long,50,F_50-55_artist,76,0.002026756528585416
50-55_other_Long,24,25-34_clerical-admin_90's,30,0.0009224751469076864
18-24_unemployed,22,F_25-34_writer_Long_90's,22,0.020047233548095234
M_18-24_writer,34,M_clerical-admin,33,0.007873073459222502
M_college-grad student_Long_70's,39,F_50-55_artist_Long,75,1.055531440030677e-09
M_18-24_college-grad student_Long_70's,21,F_50-55_doctor-health care_Long_80's,23,0.00017232841985548308
35-44_other_Long_80's,27,35-44_self-employed_80's,21,0.017765837602210177
M_clerical-admin_Long,45,F_unemployed,50,0.006038780202604066
M_other_60's,27,tradesman-craftsman_Long_90's,27,9.83316187642921e-05
M_Long_30's,28,M_50-55_sales-marketing_90's,27,0.027421512246341595
45-49_executive-managerial_Long,57,F_other_Long,60,0.0035619950027635516
M_45-49_sales-marketing_Long_90's,22,>56_self-employed_Long,23,3.3297274149024503e-07
customer service,21,18-24_Long_70's,26,0.03182232647654104
M_college-grad student_70's,39,M_college-grad student_80's,49,8.634602079482523e-05
M_lawyer,55,M_25-34_70's,60,7.807674002247023e-05
academic-educator_2000's,46,M_scientist_Long,39,0.016360922548047996
F_18-24_sales-marketing_Long,52,M_retired,63,0.00013237345913941212
M_>56_academic-educator,44,M_technician-engineer_80's,37,5.902651700750994e-09
25-34_other_Long_80's,52,lawyer_Long,56,0.001924840845365372
M_35-44_artist_Long_90's,22,35-44_self-employed_80's,21,0.045105718720666044
35-44_artist_Long_90's,23,35-44_programmer_Long_80's,23,0.02472024578256561
M_18-24_programmer_90's,22,M_college-grad student_70's,23,9.147224588779146e-06
M_<18_K-12 student_90's,36,lawyer_90's,38,5.784521449503366e-05
25-34_other_2000's,38,M_clerical-admin,33,0.030742430943418886
25-34_technician-engineer_Long,104,other_90's,114,0.0015078870742063488
M_scientist_Long_80's,32,self-employed_Long_80's,31,1.86225322051925e-07
M_35-44_technician-engineer_Long,32,M_>56_80's,23,1.952817140737917e-05
45-49_artist,21,F_programmer_Long_90's,28,0.0011794242627867213
M_35-44_Long_70's,38,M_clerical-admin_Long,33,0.03468717922813935
45-49_artist_Long,21,F_45-49_Long,25,0.00013488988760612663
M_45-49_artist_Long,21,other_2000's,24,0.017713246300313124
M_35-44_scientist,45,F_25-34_other,50,1.372952085354484e-09
M_25-34_lawyer_Long,42,50-55_academic-educator_Long,40,3.563142326301616e-06
college-grad student_Long_70's,46,>56_90's,53,1.7630484807962254e-05
M_18-24_programmer_Long_90's,22,M_retired_Long_90's,24,0.004003257635646351
M_35-44_scientist_Long_90's,24,F_25-34_clerical-admin_Long_90's,24,2.340322696273753e-05
K-12 student_Long_80's,37,25-34_programmer_Long_90's,44,0.00015002832714017256
M_25-34_lawyer_Long,42,F_unemployed_Long_90's,41,0.03638906223450755
35-44_Long_2000's,85,F_70's,61,0.030882964061285656
18-24_college-grad student_Long_80's,63,M_>56_retired_Long,62,0.0035904279928609117
35-44_Long_60's,45,F_18-24_writer_Long,54,0.013417965969039658
M_doctor-health care_Long_80's,27,doctor-health care_Long_80's,25,5.610252662435755e-08
M_25-34_clerical-admin,25,25-34_college-grad student_80's,22,0.0002955212824274911
F_Long_50's,50,F_50-55_artist_Long,75,2.2341303193007533e-06
25-34_lawyer_Long_90's,35,>56_self-employed_Long,23,1.1758619633539524e-09
35-44_Long_90's,291,M_college-grad student_Long_90's,299,0.04481345920701707
F_18-24_2000's,25,50-55_self-employed_90's,27,0.010422435751788361
M_doctor-health care_80's,27,M_35-44_Long_70's,31,0.01147488240021921
18-24_programmer_Long_90's,22,scientist_90's,25,6.169635378139304e-07
M_doctor-health care_Long_80's,27,35-44_70's,31,0.01147488240021921
F_<18_Long_80's,21,M_25-34_customer service_Long,26,0.002989824353201498
M_45-49_artist_Long,21,F_programmer_Long_90's,28,0.0011794242627867213
M_clerical-admin_Long_90's,23,F_18-24_academic-educator_Long_90's,38,0.0334005654680708
M_doctor-health care_80's,27,M_50-55_writer_Long,30,0.008354093720526645
50-55_90's,58,F_18-24_writer_Long,54,0.019257653819558018
45-49_sales-marketing,63,F_clerical-admin_Long,54,1.1363987528767439e-10
F_35-44_lawyer_Long_80's,29,18-24_technician-engineer,27,2.506661292978052e-07
50-55_writer,22,F_<18_90's,27,3.736338803239647e-06
programmer_Long_80's,41,F_50-55_artist,76,2.0572888270731227e-07
18-24_other_Long,56,25-34_clerical-admin,59,9.792391729734895e-05
>56_retired_Long_90's,68,M_Long_40's,65,5.363998101248768e-08
25-34_lawyer,44,18-24_academic-educator_90's,49,0.009258418824809489
M_45-49_artist_Long,21,M_25-34_programmer_90's,23,0.00033488150845473186
doctor-health care_80's,48,M_college-grad student_80's,49,5.924476913499177e-06
M_25-34_scientist_Long_90's,64,25-34_70's,74,6.896000437350835e-10
scientist_Long_80's,32,M_clerical-admin,33,1.318908027236887e-08
45-49_sales-marketing_Long_90's,22,25-34_customer service,27,0.013432368215190782
other_Long_50's,24,F_25-34_other_Long_90's,34,0.0037176043550989357
35-44_homemaker,38,F_programmer,34,0.011210079845493937
25-34_writer,101,F_writer_Long,96,0.027591413744491367
executive-managerial_Long_70's,26,F_18-24_academic-educator_Long_90's,38,0.0009441122635536203
M_<18_Long_90's,52,50-55_70's,56,2.3695673066148615e-05
M_25-34_clerical-admin_Long,25,F_35-44_90's,21,0.04738618000378192
30's,54,25-34_unemployed,60,0.001116415927335801
F_<18_Long_90's,39,50-55_academic-educator_Long,40,0.006760732303569217
M_35-44_70's,38,F_60's,35,0.02513990673957489
M_sales-marketing,286,artist_Long,272,0.016941679150386246
25-34_academic-educator_80's,21,F_doctor-health care_Long_80's,23,0.0006922920413173772
50-55_writer,22,M_50-55_sales-marketing_Long_90's,27,6.215476841153755e-05
M_25-34_college-grad student_Long_2000's,37,F_60's,35,0.038639482642764955
M_18-24_programmer_Long_90's,22,F_25-34_writer_90's,22,0.007289903434428559
18-24_other_Long_90's,21,F_homemaker,21,0.015905243702949885
25-34_other_80's,52,M_25-34_Long_70's,60,0.0014128993552420255
F_lawyer,93,F_doctor-health care,90,3.8073688296952275e-21
M_<18_K-12 student_Long,92,F_18-24_college-grad student,106,0.00041543406214439305
Long_30's,45,35-44_academic-educator_Long,54,3.424309923205637e-05
M_35-44_technician-engineer_Long,32,>56_self-employed,24,1.9126955574932936e-10
M_35-44_scientist,45,scientist,47,1.1439071911922838e-11
F_writer_Long,120,M_<18_K-12 student_Long,108,0.024056981673166833
M_college-grad student_80's,96,F_18-24_college-grad student_Long,106,0.02456354489256396
25-34_doctor-health care,112,45-49,115,1.1102230246251565e-16
F_other_Long_80's,30,writer_Long_70's,24,0.00041765728597598084
F_lawyer,93,18-24_sales-marketing,90,0.013201076058783734
M_35-44_academic-educator_90's,30,M_>56_self-employed_Long,23,6.215688660016205e-05
lawyer_Long_70's,22,M_>56_Long_80's,23,0.022344136813261306
<18_80's,37,F_K-12 student,55,5.675016767625607e-08
18-24_writer,60,F_<18_K-12 student,55,6.229132378432478e-05
35-44_lawyer_Long_80's,30,M_18-24_other_Long,31,3.413074489699852e-09
45-49_artist_Long,21,35-44_academic-educator_Long_90's,33,4.518660323926671e-05
50-55_writer,22,other_Long_2000's,24,4.3564101743220895e-05
M_35-44_academic-educator_Long,49,25-34_unemployed_Long_90's,45,0.010885266952684547
F_Long_50's,50,F_unemployed_90's,42,0.015878769654463665
F_lawyer_80's,29,50-55_sales-marketing_Long,35,0.0001817944727111609
M_25-34_other_Long_80's,43,M_self-employed_Long_90's,43,1.7324039759238252e-05
M_academic-educator_Long_2000's,28,M_25-34_customer service,26,3.9882932542423255e-05
F_25-34_academic-educator_Long,163,<18_Long,172,2.679422606566284e-05
M_25-34_artist_Long,114,self-employed,115,7.82468493520927e-06
M_lawyer_Long_90's,39,F_programmer,34,2.4793198027950325e-07
M_25-34_clerical-admin_Long,25,25-34_tradesman-craftsman_90's,27,0.0019278526310777533
45-49_2000's,44,F_18-24_writer_Long,54,0.0070953896447321085
M_Long_30's,28,35-44_academic-educator_90's,34,0.0024904513890581237
M_50's,115,M_other,126,0.008656040631898843
M_doctor-health care_80's,27,M_50-55_self-employed_Long,34,1.4149220683989938e-08
F_executive-managerial_90's,29,K-12 student_Long_80's,27,0.011937230814693223
academic-educator_60's,26,M_customer service,27,0.029301229082237867
F_35-44_academic-educator,31,M_45-49_90's,34,0.0027426124283004283
college-grad student_Long_70's,46,50-55_artist_Long,75,6.422925524773859e-10
F_18-24_sales-marketing_Long,52,F_clerical-admin_Long,54,0.0007459331760132359
M_sales-marketing_Long_80's,51,F_other,60,0.015179297598487351
M_doctor-health care_Long,90,M_25-34_executive-managerial_Long,100,8.381261184564615e-05
F_executive-managerial_90's,29,<18_80's,28,0.008282725220361886
sales-marketing_Long_90's,167,programmer,165,0.0031512377981972595
doctor-health care_80's,48,M_35-44_technician-engineer_Long,50,0.005097587759611666
M_25-34_lawyer,42,clerical-admin_90's,40,1.5145334408828148e-07
F_18-24_sales-marketing,52,>56_retired_Long,62,7.702118516783596e-05
M_25-34_writer_Long,29,25-34_clerical-admin_Long_90's,30,0.009979050984321058
M_<18_90's,52,retired,63,0.0012774006747839906
F_25-34_other_90's,51,>56_retired_Long,62,0.03611761943454117
M_18-24_programmer_90's,22,M_50-55_self-employed_Long_90's,27,0.02769762189337066
F_35-44_lawyer_Long,89,18-24_sales-marketing,90,0.007210435840210638
college-grad student_Long_70's,46,F_50-55_Long_90's,41,0.0008555507442947752
M_25-34_lawyer_Long_90's,34,18-24_Long_70's,26,2.3294552058406026e-05
50-55_writer_Long,22,M_35-44_self-employed_80's,21,0.025207669590896153
35-44_artist_90's,23,writer_Long_70's,24,0.0019733435120745657
writer,218,writer,193,0.032924900722558825
35-44_2000's,85,M_Long_50's,76,6.346840630833128e-08
>56_retired,83,clerical-admin,89,0.0029934416184488333
M_other_60's,27,F_doctor-health care_Long_80's,23,7.037561156053584e-08
50-55_Long_2000's,21,F_50-55_doctor-health care_80's,23,0.0006922920413173772
M_doctor-health care_Long,90,F_college-grad student_90's,93,7.856191232002985e-07
35-44_lawyer_90's,27,M_>56_80's,23,0.0007038405508456025
M_lawyer_Long,55,tradesman-craftsman_Long,54,0.003985806404561698
M_35-44_artist_Long_80's,24,M_>56_self-employed,24,0.00010401434205661125
artist_Long_60's,24,M_>56_self-employed_Long,23,0.00029594836297897054
M_doctor-health care_90's,41,F_25-34_other,50,0.003132600707805633
45-49_70's,24,F_homemaker_Long,21,0.010143780852950757
M_45-49_Long_70's,24,F_homemaker_Long,21,0.010143780852950757
M_18-24_college-grad student_80's,54,M_tradesman-craftsman,54,0.0023073562280544638
self-employed_90's,38,M_artist,51,0.001757643806615472
F_35-44_80's,64,25-34_programmer_Long,76,5.055960693445272e-07
18-24_college-grad student_Long_70's,26,self-employed_Long_90's,43,1.3994163605701715e-09
F_35-44_homemaker_Long,38,18-24_other_Long,33,6.778467475987426e-06
F_25-34_executive-managerial_90's,22,M_35-44_self-employed_Long_80's,21,0.045105718720666044
35-44_lawyer_Long_80's,30,M_50-55_sales-marketing_Long,35,0.0004676488831441006
F_25-34_Long_80's,91,F_college-grad student_Long_90's,93,0.00024348947836028145
35-44_homemaker,38,academic-educator_80's,34,0.0018733780212480955
M_Long_30's,28,lawyer_Long_90's,38,0.0007367387323587993
F_25-34_academic-educator_Long_90's,144,>56_Long,150,3.179914331852274e-08
F_other_80's,30,M_customer service_Long,27,0.0001284570666476581
